filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
64,1,64,0.1,0.001,32,65.2416763305664,Grid Search
64,1,64,0.1,0.001,64,508.9277038574219,Grid Search
64,1,64,0.1,0.0001,16,702.2899169921875,Grid Search
64,1,64,0.1,0.0001,32,849.634521484375,Grid Search
64,1,64,0.1,0.0001,64,974.9373168945312,Grid Search
64,1,64,0.3,0.01,16,22.643024444580078,Grid Search
64,1,64,0.3,0.01,32,23.778066635131836,Grid Search
64,1,64,0.3,0.01,64,24.20631980895996,Grid Search
64,1,64,0.3,0.001,16,23.277122497558594,Grid Search
64,1,64,0.3,0.001,32,46.363746643066406,Grid Search
64,1,64,0.3,0.001,64,433.7820739746094,Grid Search
64,1,64,0.3,0.0001,16,765.7547607421875,Grid Search
64,1,64,0.3,0.0001,32,854.3187866210938,Grid Search
64,1,64,0.3,0.0001,64,956.7974853515625,Grid Search
64,1,64,0.5,0.01,16,23.77839469909668,Grid Search
64,1,64,0.5,0.01,32,23.81915855407715,Grid Search
64,1,64,0.5,0.01,64,23.780519485473633,Grid Search
64,1,64,0.5,0.001,16,23.295642852783203,Grid Search
64,1,64,0.5,0.001,32,23.982133865356445,Grid Search
64,1,64,0.5,0.001,64,336.08477783203125,Grid Search
64,1,64,0.5,0.0001,16,959.5286254882812,Grid Search
64,1,64,0.5,0.0001,32,869.40966796875,Grid Search
64,1,64,0.5,0.0001,64,977.8553466796875,Grid Search
64,2,32,0.1,0.01,16,23.778785705566406,Grid Search
64,2,32,0.1,0.01,32,23.792552947998047,Grid Search
64,2,32,0.1,0.01,64,24.421369552612305,Grid Search
64,2,32,0.1,0.001,16,23.745527267456055,Grid Search
64,2,32,0.1,0.001,32,382.82086181640625,Grid Search
64,2,32,0.1,0.001,64,757.204345703125,Grid Search
64,2,32,0.1,0.0001,16,875.0164794921875,Grid Search
64,2,32,0.1,0.0001,32,887.0684204101562,Grid Search
64,2,32,0.1,0.0001,64,992.4943237304688,Grid Search
64,2,32,0.3,0.01,16,23.786725997924805,Grid Search
64,2,32,0.3,0.01,32,23.757328033447266,Grid Search
64,2,32,0.3,0.01,64,23.659887313842773,Grid Search
64,2,32,0.3,0.001,16,47.981624603271484,Grid Search
64,2,32,0.3,0.001,32,451.1282043457031,Grid Search
64,2,32,0.3,0.001,64,687.49365234375,Grid Search
64,2,32,0.3,0.0001,16,973.06982421875,Grid Search
64,2,32,0.3,0.0001,32,956.9688720703125,Grid Search
64,2,32,0.3,0.0001,64,967.5101928710938,Grid Search
64,2,32,0.5,0.01,16,23.73834800720215,Grid Search
64,2,32,0.5,0.01,32,23.784019470214844,Grid Search
64,2,32,0.5,0.01,64,23.870967864990234,Grid Search
64,2,32,0.5,0.001,16,75.09612274169922,Grid Search
64,2,32,0.5,0.001,32,362.7140808105469,Grid Search
64,2,32,0.5,0.001,64,586.8080444335938,Grid Search
64,2,32,0.5,0.0001,16,986.6798706054688,Grid Search
64,2,32,0.5,0.0001,32,1010.5973510742188,Grid Search
64,2,32,0.5,0.0001,64,1009.5069580078125,Grid Search
64,2,64,0.1,0.01,16,23.495637893676758,Grid Search
64,2,64,0.1,0.01,32,23.784818649291992,Grid Search
64,2,64,0.1,0.01,64,23.941715240478516,Grid Search
64,2,64,0.1,0.001,16,23.73956298828125,Grid Search
64,2,64,0.1,0.001,32,106.54546356201172,Grid Search
64,2,64,0.1,0.001,64,582.6373291015625,Grid Search
64,2,64,0.1,0.0001,16,697.8618774414062,Grid Search
64,2,64,0.1,0.0001,32,823.0662231445312,Grid Search
64,2,64,0.1,0.0001,64,904.01025390625,Grid Search
64,2,64,0.3,0.01,16,23.23560905456543,Grid Search
64,2,64,0.3,0.01,32,23.7784423828125,Grid Search
64,2,64,0.3,0.01,64,23.794559478759766,Grid Search
64,2,64,0.3,0.001,16,23.556928634643555,Grid Search
64,2,64,0.3,0.001,32,64.27781677246094,Grid Search
64,2,64,0.3,0.001,64,458.22625732421875,Grid Search
64,2,64,0.3,0.0001,16,803.0292358398438,Grid Search
64,2,64,0.3,0.0001,32,974.1646118164062,Grid Search
64,2,64,0.3,0.0001,64,952.6953125,Grid Search
64,2,64,0.5,0.01,16,23.671815872192383,Grid Search
64,2,64,0.5,0.01,32,23.784679412841797,Grid Search
64,2,64,0.5,0.01,64,23.785032272338867,Grid Search
64,2,64,0.5,0.001,16,24.01030921936035,Grid Search
64,2,64,0.5,0.001,32,23.867223739624023,Grid Search
64,2,64,0.5,0.001,64,670.0667724609375,Grid Search
64,2,64,0.5,0.0001,16,948.6484375,Grid Search
64,2,64,0.5,0.0001,32,954.2965698242188,Grid Search
64,2,64,0.5,0.0001,64,1004.8829956054688,Grid Search
64,5,32,0.1,0.01,16,23.780433654785156,Grid Search
64,5,32,0.1,0.01,32,23.780052185058594,Grid Search
64,5,32,0.1,0.01,64,27.635408401489258,Grid Search
64,5,32,0.1,0.001,16,49.175655364990234,Grid Search
64,5,32,0.1,0.001,32,320.9739685058594,Grid Search
64,5,32,0.1,0.001,64,641.23291015625,Grid Search
64,5,32,0.1,0.0001,16,861.7151489257812,Grid Search
64,5,32,0.1,0.0001,32,965.984375,Grid Search
64,5,32,0.1,0.0001,64,990.8836669921875,Grid Search
64,5,32,0.3,0.01,16,23.18924903869629,Grid Search
64,5,32,0.3,0.01,32,23.790739059448242,Grid Search
64,5,32,0.3,0.01,64,23.847536087036133,Grid Search
64,5,32,0.3,0.001,16,23.933712005615234,Grid Search
64,5,32,0.3,0.001,32,396.56365966796875,Grid Search
64,5,32,0.3,0.001,64,709.1681518554688,Grid Search
64,5,32,0.3,0.0001,16,919.1588745117188,Grid Search
64,5,32,0.3,0.0001,32,958.7459716796875,Grid Search
64,5,32,0.3,0.0001,64,965.1209106445312,Grid Search
64,5,32,0.5,0.01,16,23.772165298461914,Grid Search
64,5,32,0.5,0.01,32,21.43385887145996,Grid Search
64,5,32,0.5,0.01,64,24.0679874420166,Grid Search
64,5,32,0.5,0.001,16,33.914161682128906,Grid Search
64,5,32,0.5,0.001,32,498.0341491699219,Grid Search
64,5,32,0.5,0.001,64,757.8430786132812,Grid Search
64,5,32,0.5,0.0001,16,970.1614379882812,Grid Search
64,5,32,0.5,0.0001,32,984.4550170898438,Grid Search
