dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,94,4,93,0.23243642603714865,0.000757180709063612,31,1.186099648475647,0.4953125,0.48610528410891385,0.49450977668123397,0.4695829110326716,4,PSO
Haaglanden,60,4,98,0.15113431677236913,0.005394915778605509,34,1.4102967977523804,0.41171875,0.3685050601747517,0.4093225779707518,0.333098693910097,4,PSO
Haaglanden,100,4,95,0.22517150212013828,0.0064665884667781314,29,1.333242416381836,0.40859375,0.42537345414590433,0.4157243099040513,0.4071963653243295,4,PSO
Haaglanden,74,3,48,0.20555282034425806,0.007248013091571586,31,1.3823704719543457,0.40859375,0.3735478255543828,0.41470010507916877,0.34945215703369925,4,PSO
Haaglanden,97,4,88,0.40193177187114026,0.0023922446244922396,33,1.1495158672332764,0.48203125,0.44319550309480515,0.4773762629203824,0.4325793550195886,4,PSO
Haaglanden,94,3,93,0.10185341640515383,0.000383258426871465,33,1.2185711860656738,0.4703125,0.4754088916998838,0.46899814408537893,0.44371284216068013,4,PSO
Haaglanden,34,2,72,0.18454254367001546,0.005869297006865251,36,1.2970387935638428,0.45546875,0.43520281910567427,0.4542118325537429,0.37889855002964423,4,PSO
Haaglanden,29,2,97,0.3258822498352004,0.007813635723058512,50,1.364563226699829,0.38359375,0.3829666848756179,0.3807580915563845,0.3106234200351847,4,PSO
Haaglanden,77,3,100,0.22461261612465871,0.006022131866109017,32,1.4200505018234253,0.3921875,0.36873839199431285,0.38396715153712774,0.31073260219986787,4,PSO
Haaglanden,68,2,104,0.21859071499819407,0.0009536308457779332,31,1.266251564025879,0.46640625,0.4169555355910172,0.46733736749175436,0.4055786051996946,4,PSO
